"","PheCode","PheName","pvalue","beta","beta.ci","ICD.9","beta.lb","beta.ub","phe.PM.count","joint.PM.count","AD.PM.count","P.PM.phe.given.AD","P.PM.AD.given.phe","beta.se"
"11",599.4,"Urinary incontinence",8.62500752560731e-06,0.614801998806758,"[0.343960090158588, 0.885643907454929]","788.3,788.30,788.31,788.32,788.33,788.34,788.35,788.36,788.37,788.38,788.39",0.343960090158588,0.885643907454929,45703,225,194736,0.00115541040177471,0.00492309038793952,0.138187186491454
"12",386,"Vertiginous syndromes and other disorders of vestibular system",0.00812095186120465,1.37169173791382,"[0.356026039157546, 2.3873574366701]","386,386.9",0.356026039157546,2.3873574366701,0,0,194736,0,NA,0.518206307242235
"13",800.1,"Fracture of neck of femur",0.150950304728174,0.767480372479734,"[-0.27990286350572, 1.81486360846519]","820,820.0,820.00,820.01,820.02,820.03,820.09,820.1,820.10,820.11,820.12,820.13,820.19,820.2,820.20,820.21,820.3,820.30,820.31,820.8,820.80,820.9,905.3,V54.13",-0.27990286350572,1.81486360846519,10914,39,194736,0.000200271136307616,0.00357339197361187,0.534389021557069
"14",681.5,"Cellulitis and abscess of leg, except foot",5.07440831390999e-05,3.13984313657534,"[1.62115693801017, 4.65852933514051]","682.6",1.62115693801017,4.65852933514051,0,0,194736,0,NA,0.774854135353697
"15",240,"Simple and unspecified goiter",2.93731507487511e-05,2.01415875535489,"[1.06934758066537, 2.95896993004441]","240,240.0,240.9",1.06934758066537,2.95896993004441,38875,70,194736,0.000359461013885465,0.00180064308681672,0.482055375579383
"16",788,"Syncope and collapse",8.45273224497608e-08,0.884548571029135,"[0.560930386092164, 1.20816675596611]","780.2",0.560930386092164,1.20816675596611,26719,149,194736,0.000765138443841919,0.00557655600883267,0.165114352860374
"17",574.3,"Cholecystitis without cholelithiasis",0.245862741530742,1.01960008733925,"[-0.702462203424636, 2.74166237810313]","575.0,575.1,575.10,575.11,575.12",-0.702462203424636,2.74166237810313,18343,11,194736,5.64867307534303e-05,0.000599683803085646,0.87861935441023
"18",512.9,"Other dyspnea",0.000169721269781805,0.979751930664021,"[0.469077995595427, 1.49042586573262]","786.09",0.469077995595427,1.49042586573262,118202,152,194736,0.000780543915865582,0.00128593424815147,0.260552713772664
"19",290.3,"Other persistent mental disorders due to conditions classified elsewhere",0.160109065735142,1.56666360471958,"[-0.619279058943819, 3.75260626838299]","294.8,294.9,310.1",-0.619279058943819,3.75260626838299,92934,16018,194736,0.0822549502916769,0.172358878343771,1.11529736306679
"20",721,"Spondylosis and allied disorders",2.27505386982685e-05,0.679882321964195,"[0.365308404445047, 0.994456239483343]","721,721.7,721.9",0.365308404445047,0.994456239483343,8757,17,194736,8.72976748007559e-05,0.00194130409957748,0.160499845915776
"21",796,"Elevated prostate specific antigen [PSA]",7.47682828446287e-06,1.02930900341649,"[0.578958616596677, 1.4796593902363]","790.93",0.578958616596677,1.4796593902363,2337,6,194736,3.08109440473256e-05,0.00256739409499358,0.229774827686692
"22",1010,"Other tests",0.585650771107124,-0.180383679449922,"[-0.828913269416149, 0.468145910516306]","792,792.9,793,793.9,793.99,794,795.07,795.08,795.18,795.3,795.39,795.5,795.51,795.52,795.6,796,796.0,796.4,796.77,796.78,796.9,V01.0,V01.1,V01.2,V01.3,V01.4,V01.5,V01.6,V01.7,V01.71,V01.79,V01.8,V01.81,V01.82,V01.83,V01.84,V01.89,V01.9,V02.0,V02.1,V02.2,V02.3,V02.4,V02.5,V02.51,V02.52,V02.53,V02.54,V02.59,V02.6,V02.60,V02.61,V02.62,V02.69,V02.7,V02.8,V02.9,V03.0,V03.1,V03.2,V03.3,V03.4,V03.5,V03.6,V03.7,V03.8,V03.81,V03.82,V03.89,V03.9,V04.0,V04.1,V04.2,V04.3,V04.4,V04.5,V04.6,V04.7,V04.8,V04.81,V04.82,V04.89,V05.0,V05.1,V05.2,V05.3,V05.4,V05.8,V05.9,V06.0,V06.1,V06.2,V06.3,V06.4,V06.5,V06.6,V06.8,V06.9,V28.6,V71.2,V71.82,V71.83,V72.7,V73.0,V73.1,V73.2,V73.3,V73.4,V73.5,V73.6,V73.8,V73.81,V73.88,V73.89,V73.9,V73.98,V73.99,V74.0,V74.1,V74.2,V74.3,V74.4,V74.5,V74.6,V74.8,V74.9,V75.0,V75.1,V75.2,V75.3,V75.4,V75.5,V75.6,V75.7,V75.8,V75.9",-0.828913269416149,0.468145910516306,265506,2520,194736,0.0129405964998768,0.00949131093082642,0.330888524014597
"23",411.8,"Other chronic ischemic heart disease, unspecified",1.84432308579191e-05,-0.109731122328619,"[-0.159946298546769, -0.0595159461104692]","414,414.8,414.9",-0.159946298546769,-0.0595159461104692,418549,1031,194736,0.00529434721879878,0.00246327192276173,0.025620458648343
"24",979,"Adverse drug events and drug allergies",0.0473542381404746,0.390147517918196,"[0.00455521262383701, 0.775739823212555]","528.02,909.0,909.5,977,977.0,977.1,977.2,977.4,977.8,977.9,995.2,995.20,995.21,995.27,995.29,E858,E858.8,E858.9,E947,E947.0,E947.1,E947.2,E947.4,E947.8,E947.9",0.00455521262383701,0.775739823212555,112400,424,194736,0.00217730671267768,0.00377224199288256,0.196734383047781
"25",290.1,"Dementias",0.00632517575759002,3.04105115674695,"[0.858116356223018, 5.22398595727089]","290.00,290.1,290.10,290.11,290.12,290.13,294.1,294.10,294.11,294.2,294.20,294.21",0.858116356223018,5.22398595727089,276569,194715,194736,0.999892161695834,0.704037690413604,1.11376271081645
"26",513.3,"Hypoventilation",0.74658551803793,0.209593074307924,"[-1.06164745827825, 1.48083360689409]","278.03,782.5",-1.06164745827825,1.48083360689409,14100,24,194736,0.000123243776189302,0.00170212765957447,0.648604026713528
"27",416,"Cardiomegaly",0.885831838422406,0.0695856936744023,"[-0.880303546354758, 1.01947493370356]","429.3",-0.880303546354758,1.01947493370356,60781,234,194736,0.0012016268178457,0.00384988730030766,0.48464627285081
"28",292.1,"Aphasia/speech disturbance",0.0137601806055061,1.32020643338095,"[0.26983292836801, 2.37057993839389]","784.5,784.51,784.52,784.59,799.52",0.26983292836801,2.37057993839389,34711,695,194736,0.00356893435214855,0.0200224712627121,0.535914697054718
"29",362.4,"Retinal vascular changes and abnomalities",0.0656746788443345,-0.68953050181719,"[-1.42376244663983, 0.0447014430054524]","362.1,362.13,362.14,362.15,362.16,362.17,362.18,362.3,362.30,362.31,362.32,362.33,362.34,362.35,362.36,362.37",-1.42376244663983,0.0447014430054524,20149,51,194736,0.000261893024402268,0.00253114298476351,0.374615018752472
"30",291.8,"Alteration of consciousness",0.0327406697129872,1.47271853895035,"[0.120897188912926, 2.82453988898778]","780.0,780.09",0.120897188912926,2.82453988898778,103552,775,194736,0.00397974693944622,0.00748416254635352,0.689717444147147
"31",512.7,"Shortness of breath",0.018368296781764,-2.32742591268086,"[-4.26188733616264, -0.392964489199082]","786.05",-4.26188733616264,-0.392964489199082,59382,131,194736,0.000672705611699942,0.00220605570711663,0.986988250162026
"32",386.9,"Dizziness and giddiness (Light-headedness and vertigo)",0.0352569457330783,-0.257118773752476,"[-0.496476972912483, -0.0177605745924702]","780.4",-0.496476972912483,-0.0177605745924702,31655,207,194736,0.00106297756963273,0.00653925130311167,0.122123774236687
"33",726,"Peripheral enthesopathies and allied syndromes",0.0356633362687266,-0.542367391704892,"[-1.04838808235125, -0.0363467010585293]","726,726.10,726.13,726.19,726.2,726.31,726.32",-1.04838808235125,-0.0363467010585293,9689,8,194736,4.10812587297675e-05,0.000825678604603158,0.258178565850082
"34",465,"Acute upper respiratory infections of multiple or unspecified sites",0.0254570528637789,-2.18341036281355,"[-4.09865116145531, -0.268169564171796]","032.0,032.1,032.2,032.3,034.0,460,464.3,464.30,464.31,464.5,464.50,464.51,465,465.0,465.8,465.9",-4.09865116145531,-0.268169564171796,478765,1109,194736,0.00569488949141402,0.00231637651039654,0.977181628718146
"35",380.1,"Otitis externa",1.00051007733277e-05,1.65676833467976,"[0.921617815375366, 2.39191885398416]","380.1,380.10,380.11,380.12,380.13,380.14,380.15,380.16,380.2,380.22,380.23",0.921617815375366,2.39191885398416,3002,2,194736,1.02703146824419e-05,0.000666222518321119,0.375083687814251
"36",737.1,"Kyphosis (acquired)",0.260073528539444,0.551845861120597,"[-0.408535371067717, 1.51222709330891]","737.0,737.1,737.10,737.11,737.12,737.19,737.41",-0.408535371067717,1.51222709330891,10684,8,194736,4.10812587297675e-05,0.00074878322725571,0.489999428440358
"37",531.2,"Gastric ulcer",0.799860135132136,-0.106185648823941,"[-0.927080973498177, 0.714709675850296]","531.1,531.10,531.11,531.3,531.30,531.31,531.5,531.50,531.51,531.7,531.70,531.71,531.9,531.90,531.91",-0.927080973498177,0.714709675850296,41983,89,194736,0.000457029003368663,0.002119905676107,0.418831841375329
"38",536.8,"Dyspepsia and other specified disorders of function of stomach",7.13390473258106e-05,1.24769301837421,"[0.631990139074963, 1.86339589767345]","536.8",0.631990139074963,1.86339589767345,16190,35,194736,0.000179730506942733,0.00216182828906733,0.31413989448573
"39",579.2,"Splenomegaly",8.10113301398363e-07,3.10758716656811,"[1.87286922146277, 4.34230511167346]","789.2",1.87286922146277,4.34230511167346,19562,60,194736,0.000308109440473256,0.00306717104590533,0.629969711099102
"40",586,"Other disorders of the kidney and ureters",2.05704606385932e-08,-1.44071121802224,"[-1.94430934621097, -0.937113089833511]","593,593.8,593.89,593.9",-1.94430934621097,-0.937113089833511,517153,1131,194736,0.00580786295292088,0.00218697368090294,0.256942541883958
"41",366,"Cataract",0.459273784677059,0.128645383902393,"[-0.21206488919692, 0.469355657001706]","366,366.3,366.30,366.31,366.32,366.33,366.34,366.4,366.41,366.42,366.43,366.44,366.45,366.46,366.5,366.50,366.51,366.52,366.53,366.8,366.9,998.82,V43.1,V45.61",-0.21206488919692,0.469355657001706,58645,286,194736,0.00146865499958919,0.00487680109131213,0.173834966247743
"42",773,"Pain in limb",0.652182753560328,-0.274276106801961,"[-1.46693904882003, 0.918386835216105]","729.5,729.50",-1.46693904882003,0.918386835216105,13464,39,194736,0.000200271136307616,0.00289661319073084,0.608512682592966
"43",241,"Nontoxic nodular goiter",0.7364334333587,-0.129302937004693,"[-0.882256166676039, 0.623650292666653]","241,241.9",-0.882256166676039,0.623650292666653,5327,3,194736,1.54054720236628e-05,0.000563168762905951,0.384166870213201
"44",965.1,"Opiates and related narcotics causing adverse effects in therapeutic use",0.186928969773987,0.914678090240991,"[-0.443744865836327, 2.27310104631831]","965.0,965.09,E850.0,E850.1,E850.2,E935.0,E935.1,E935.2,V14.5",-0.443744865836327,2.27310104631831,6,0,194736,0,0,0.693085672386016
"45",916,"Contusion",0.313925867813649,0.525377679808468,"[-0.497166887359221, 1.54792224697616]","906.3,920,920.0,921,921.1,921.2,921.3,921.9,922,922.0,922.1,922.2,922.3,922.31,922.32,922.33,922.4,922.8,922.9,923,923.0,923.00,923.01,923.02,923.03,923.09,923.1,923.10,923.11,923.2,923.20,923.21,923.3,923.8,923.9,924,924.0,924.00,924.01,924.1,924.10,924.11,924.2,924.20,924.21,924.3,924.4,924.5,924.8,924.9",-0.497166887359221,1.54792224697616,37504,60,194736,0.000308109440473256,0.00159982935153584,0.521715998474151
"46",740.9,"Osteoarthrosis NOS",0.869772192990502,-0.0714366375079956,"[-0.925447418533148, 0.782574143517157]","715.9,715.90,715.91,715.92,715.93,715.94,715.95,715.96,715.97,715.98",-0.925447418533148,0.782574143517157,376726,849,194736,0.00435974858269657,0.00225362730472545,0.435727792837767
"47",610.4,"Benign neoplasm of breast",0.528911389163624,-0.492049134733595,"[-2.02364605050929, 1.0395477810421]","217",-2.02364605050929,1.0395477810421,1004,0,194736,0,0,0.781441357013055
"48",260,"Protein-calorie malnutrition",0.0290453795419694,0.924893217250672,"[0.0944464497884637, 1.75533998471288]","263,263.0,263.1,263.8,263.9,783.2,783.22,V85.0,V85.51",0.0944464497884637,1.75533998471288,163165,2306,194736,0.0118416728288555,0.0141329329206631,0.423705116018798
"49",426.21,"First degree AV block",4.73239829883983e-79,-0.253049323799351,"[-0.279395861086557, -0.226702786512145]","426.11",-0.279395861086557,-0.226702786512145,1161,1,194736,5.13515734122093e-06,0.000861326442721792,0.0134423578672996
"50",389.4,"Tinnitus",2.40202771217683e-05,0.870883666716028,"[0.466770039739712, 1.27499729369234]","388.3,388.30,388.31,388.32",0.466770039739712,1.27499729369234,11433,49,194736,0.000251622709719826,0.00428583923729555,0.206184210609946
"51",782,"Symptoms involving skin and other integumentary tissue",0.522757529760723,-0.0921620032148098,"[-0.374800173921866, 0.190476167492247]","782",-0.374800173921866,0.190476167492247,0,0,194736,0,NA,0.144205798135308
"52",871.1,"Open wound of hand except finger(s)",0.094584851088804,1.59801111355205,"[-0.275564956051981, 3.47158718315608]","882,882.0,882.1,882.2",-0.275564956051981,3.47158718315608,0,0,194736,0,NA,0.955923723283978
"53",743.2,"Pathologic fracture",0.00456990208286781,2.22053153732811,"[0.685856062802311, 3.75520701185391]","733.1,733.10,733.11,733.12,733.16,733.19,V13.51,V54.2,V54.20,V54.21,V54.22,V54.24,V54.26,V54.29",0.685856062802311,3.75520701185391,11252,16,194736,8.2162517459535e-05,0.00142196942765731,0.783012079115293
"54",427.3,"Other specified cardiac dysrhythmias",0.948744197927457,-0.0326008249147521,"[-1.02657402771443, 0.961372377884921]","427.8,427.89",-1.02657402771443,0.961372377884921,3880,9,194736,4.62164160709884e-05,0.00231958762886598,0.507138503890891
"55",483,"Acute bronchitis and bronchiolitis",0.265942648223537,-0.508171607571246,"[-1.40348711766295, 0.387143902520453]","464.4,466,466.0,466.1,466.11,466.19",-1.40348711766295,0.387143902520453,15940,30,194736,0.000154054720236628,0.00188205771643664,0.456802021442146
"56",277.4,"Disorders of bilirubin excretion",0.0264476022244716,-2.6032045250701,"[-4.9019266426739, -0.304482407466297]","277.4,791.4",-4.9019266426739,-0.304482407466297,3030,5,194736,2.56757867061047e-05,0.00165016501650165,1.1728389581318
"57",427.22,"Atrial flutter",0.0770564514078986,0.966203009266712,"[-0.104891206723099, 2.03729722525652]","427.32",-0.104891206723099,2.03729722525652,8481,9,194736,4.62164160709884e-05,0.0010611956137248,0.546486682632164
"58",614.52,"Vaginitis and vulvovaginitis",0.000128721683472357,2.06116020528561,"[1.00607685777969, 3.11624355279152]","616.1,616.10,616.11",1.00607685777969,3.11624355279152,13684,2,194736,1.02703146824419e-05,0.000146156094709149,0.538317722074629
"59",523,"Gingival and periodontal diseases",0.00837339032750101,-0.596045554532866,"[-1.03912154594641, -0.152969563119323]","523,523.6,523.8,523.9",-1.03912154594641,-0.152969563119323,42675,70,194736,0.000359461013885465,0.00164030462800234,0.226063333259422
"60",530.5,"Disorders of esophageal motility",1.63800472190429e-19,2.94852741176629,"[2.30891243268633, 3.58814239084625]","530.0,530.5",2.30891243268633,3.58814239084625,34205,31,194736,0.000159189877577849,0.000906300248501681,0.326340169577178
"61",395.2,"Nonrheumatic aortic valve disorders",0.0144553913891194,-0.565403464217809,"[-1.01850517157034, -0.11230175686528]","424.1",-1.01850517157034,-0.11230175686528,3221,10,194736,5.13515734122093e-05,0.00310462589257994,0.231178588446797
"62",598,"Abnormal findings on examination of urine",0.389610821722455,-0.448764735145058,"[-1.4711276785627, 0.573598208272587]","791,791.1,791.3",-1.4711276785627,0.573598208272587,2882,0,194736,0,0,0.521623331592781
"63",418,"Nonspecific chest pain",4.31279332545768e-07,0.287438324789078,"[0.175981819013135, 0.398894830565021]","786.5,786.50,786.59",0.175981819013135,0.398894830565021,73428,106,194736,0.000544326678169419,0.00144359100070818,0.0568666091086866
"64",415.11,"Pulmonary embolism and infarction, acute",0.00962247428808788,1.4044028218967,"[0.341265125596542, 2.46754051819686]","415.1,415.12,415.13,415.19",0.341265125596542,2.46754051819686,49161,65,194736,0.000333785227179361,0.00132218628587702,0.542427159216217
"65",480.11,"Pneumococcal pneumonia",0.0588772342166207,-0.886095930107043,"[-1.80542677596338, 0.0332349157492909]","481,481.0",-1.80542677596338,0.0332349157492909,86362,197,194736,0.00101162599622052,0.00228109585234247,0.469054968921826
"66",721.1,"Spondylosis without myelopathy",0.23344084655625,-0.0900569401636456,"[-0.238191329977517, 0.0580774496502254]","721.0,721.00,721.2,721.3,721.90",-0.238191329977517,0.0580774496502254,31705,28,194736,0.000143784405554186,0.000883141460337486,0.0755801591163594
"67",562.2,"Diverticulitis",2.57147425032487e-12,1.01343681562205,"[0.729653487280306, 1.29722014396379]","562.01,562.03,562.11,562.13",0.729653487280306,1.29722014396379,8025,42,194736,0.000215676608331279,0.00523364485981308,0.144790072970825
"68",411.1,"Unstable angina (intermediate coronary syndrome)",0.673799836423561,-0.395338529051242,"[-2.23610360359701, 1.44542654549453]","411.1",-2.23610360359701,1.44542654549453,18134,40,194736,0.000205406293648837,0.00220580125730672,0.939183112070165
"69",496.1,"Emphysema",0.0102712168492061,-1.29529617178976,"[-2.28445347087522, -0.306138872704303]","492,492.0,492.8",-2.28445347087522,-0.306138872704303,34386,71,194736,0.000364596171226686,0.00206479381143489,0.504681365008645
"70",365.11,"Primary open angle glaucoma",0.845686456149875,-0.137778869347449,"[-1.52527528885377, 1.24971755015887]","365.11",-1.52527528885377,1.24971755015887,14952,68,194736,0.000349190699203024,0.00454788657035848,0.707919344666898
"71",716.9,"Arthropathy NOS",0.152533733288473,0.424551863011353,"[-0.157080834269242, 1.00618456029195]","716,716.8,716.80,716.81,716.82,716.83,716.84,716.85,716.86,716.87,716.88,716.89,716.9,716.90,716.91,716.92,716.93,716.94,716.95,716.96,716.97,716.98,716.99",-0.157080834269242,1.00618456029195,395281,1096,194736,0.00562813244597815,0.00277271105871519,0.296756829139943
"72",332,"Parkinson's disease",0.986173465956636,-0.00561365946556991,"[-0.640504631399911, 0.629277312468772]","332,332.0,332.00",-0.640504631399911,0.629277312468772,89601,10653,194736,0.0547048311560266,0.118893762346402,0.323929917560874
"73",650,"Normal delivery",0.0775329378331767,-0.855036884576872,"[-1.80442347197161, 0.0943497028178624]","650,650.0",-1.80442347197161,0.0943497028178624,29053,327,194736,0.00167919645057925,0.0112552920524559,0.484389812712568
"74",627.3,"Postmenopausal atrophic vaginitis",0.703668494193165,-0.0904071942287322,"[-0.556252054675519, 0.375437666218055]","627.3",-0.556252054675519,0.375437666218055,224,0,194736,0,0,0.237680316639138
"75",727.5,"Rupture of synovium",0.192381916092195,-1.37463148995262,"[-3.44144677220982, 0.692183792304576]","727.5,727.50,727.51,727.59",-3.44144677220982,0.692183792304576,1047,0,194736,0,0,1.05451696998515
"76",480.2,"Viral pneumonia",0.796623561044311,-0.0943812854572754,"[-0.812154190617969, 0.623391619703418]","052.1,055.1,480,480.0,480.1,480.2,480.3,480.8,480.9,484.1",-0.812154190617969,0.623391619703418,9623,27,194736,0.000138649248212965,0.00280577782396342,0.366217395228889
"77",990,"Effects radiation NOS",0.263719013745236,0.637940536910366,"[-0.480788085611982, 1.75666915943271]","558.1,595.82,655.6,655.60,655.61,655.63,909.2,990,990.0,E873.2,V15.3",-0.480788085611982,1.75666915943271,99263,117,194736,0.000600813408922849,0.00117868692261971,0.570790397857683
"78",971,"Poisoning by drugs primarily affecting the autonomic nervous system",0.0454986087160424,1.36586566332969,"[0.0273521681373736, 2.704379158522]","971,971.0,971.1,971.2,971.3,971.9,E855.3,E855.4,E855.5,E855.6,E855.8,E855.9,E941,E941.0,E941.1,E941.2,E941.3,E941.9",0.0273521681373736,2.704379158522,103,1,194736,5.13515734122093e-06,0.00970873786407767,0.682927597522372
"79",729,"Other disorders of soft tissues",0.177726885251152,1.29530557293071,"[-0.588339382593455, 3.17895052845488]","729,729.9,729.90,729.91,729.92,729.99",-0.588339382593455,3.17895052845488,662,3,194736,1.54054720236628e-05,0.00453172205438067,0.961061004376671
"80",272.12,"Hyperglyceridemia",0.692292542873311,-0.107260956320737,"[-0.638479722917191, 0.423957810275716]","272.1",-0.638479722917191,0.423957810275716,6676,35,194736,0.000179730506942733,0.00524266027561414,0.271034963288427
"81",962.3,"Hormones and synthetic substitutes causing adverse effects in therapeutic use",0.000110145984443295,2.13250509007046,"[1.05168120964906, 3.21332897049186]","962,962.2,962.4,962.5,962.6,962.7,962.9,E858.0,E932,E932.1,E932.2,E932.4,E932.5,E932.6,E932.7,E932.9",1.05168120964906,3.21332897049186,0,0,194736,0,NA,0.551450888356521
"82",686.3,"Pilonidal cyst",0.776745285267218,-0.150664495573978,"[-1.19204496971024, 0.890715978562286]","685,685.0,685.1",-1.19204496971024,0.890715978562286,1997,1,194736,5.13515734122093e-06,0.000500751126690035,0.531326331682899
"83",603.1,"Hydrocele",0.477177787967265,0.52116801185864,"[-0.91580450437531, 1.95814052809259]","603,603.0,603.1,603.8,603.9",-0.91580450437531,1.95814052809259,2890,1,194736,5.13515734122093e-06,0.000346020761245675,0.733162715013442
"84",189.21,"Malignant neoplasm of bladder",1.90811649950086e-06,0.659241256118565,"[0.387960369313299, 0.930522142923832]","188,188.0,188.1,188.2,188.3,188.4,188.5,188.6,188.7,188.8,188.9,V10.51",0.387960369313299,0.930522142923832,57538,139,194736,0.00071378687042971,0.00241579477910251,0.138411159054501
"85",218.1,"Uterine leiomyoma",0.322175182444352,-0.619131880589853,"[-1.84486809717999, 0.606604336000285]","218,218.0,218.1,218.2,218.9",-1.84486809717999,0.606604336000285,27826,52,194736,0.000267028181743489,0.001868755839862,0.625387112344201
"86",760,"Back pain",0.0223176397814331,0.473910030996241,"[0.0673980177527477, 0.880422044239734]","724.1,724.2,724.20,724.5",0.0673980177527477,0.880422044239734,63260,125,194736,0.000641894667652617,0.00197597217831173,0.207407899558363
"87",442.1,"Aortic aneurysm",0.0372688387177721,-1.6716752163064,"[-3.24475594497836, -0.0985944876344433]","441,441.0,441.00,441.01,441.02,441.03,441.1,441.2,441.5,441.6,441.7,441.9",-3.24475594497836,-0.0985944876344433,209704,715,194736,0.00367163749897297,0.00340956777171632,0.802606956597275
"88",514.1,"Abnormal results of function study of pulmonary system",0.86345047125885,-0.0506020556347575,"[-0.627274730127115, 0.5260706188576]","794.2",-0.627274730127115,0.5260706188576,195,0,194736,0,0,0.294226158766731
"89",402,"Elevated blood pressure reading without diagnosis of hypertension",0.000506758468714532,-1.35261489233178,"[-2.11504105237522, -0.590188732288335]","796.2",-2.11504105237522,-0.590188732288335,18,0,194736,0,0,0.389000086765553
"90",601,"Inflammatory diseases of prostate",0.165298650143416,0.628713904960392,"[-0.25941850060114, 1.51684631052192]","601",-0.25941850060114,1.51684631052192,7297,18,194736,9.24328321419768e-05,0.00246676716458819,0.453137104848358
"91",562,"Diverticulosis and diverticulitis",0.445653645758307,-0.241409459851153,"[-0.861791804961073, 0.378972885258767]","562,562.0,562.1",-0.861791804961073,0.378972885258767,18111,19,194736,9.75679894831978e-05,0.00104908619071283,0.316527420913556
"92",804,"Fracture of hand or wrist",0.268639161972739,0.467279289359069,"[-0.360644273789102, 1.29520285250724]","814,814.0,814.00,814.01,814.02,814.03,814.04,814.05,814.06,814.07,814.08,814.09,814.1,814.10,814.11,814.12,814.13,814.14,814.15,814.16,814.17,814.18,814.19,815,815.0,815.00,815.01,815.02,815.03,815.04,815.09,815.1,815.10,815.11,815.12,815.13,815.14,815.19,816,816.0,816.00,816.01,816.02,816.03,816.1,816.10,816.11,816.12,816.13,817,817.0,817.1",-0.360644273789102,1.29520285250724,1651,6,194736,3.08109440473256e-05,0.00363416111447608,0.422417743223205
"93",368.4,"Visual field defects",0.316205502850419,0.134462574745131,"[-0.128478157755658, 0.39740330724592]","368.4,368.40,368.41,368.42,368.43,368.44,368.45,368.46,368.47",-0.128478157755658,0.39740330724592,14969,67,194736,0.000344055541861803,0.00447591689491616,0.134155900095528
"94",480.1,"Bacterial pneumonia",1.82138045472889e-05,3.17227722933212,"[1.72152193445515, 4.62303252420909]","003.22,020.3,020.4,020.5,021.2,022.1,031.0,039.1,073.0,083.0,482,482.0,482.2,482.3,482.30,482.31,482.32,482.39,482.4,482.40,482.42,482.49,482.8,482.81,482.82,482.83,482.84,482.89,482.9,483.0,483.1,484.3,484.5",1.72152193445515,4.62303252420909,184940,613,194736,0.00314785145016843,0.00331458851519412,0.740194874150925
"95",722.1,"Displacement of intervertebral disc",0.00294762532125874,1.38008958444386,"[0.470304361433239, 2.28987480745447]","722.0,722.1,722.10,722.11,722.2",0.470304361433239,2.28987480745447,18820,25,194736,0.000128378933530523,0.00132837407013815,0.464184663691214
"96",690,"Erythematosquamous dermatosis",0.349548201926687,-0.472626473489193,"[-1.46286115316746, 0.517608206189076]","690,690.8",-1.46286115316746,0.517608206189076,16,0,194736,0,0,0.505231059085327
"97",427.8,"Sinoatrial node dysfunction (Bradycardia)",0.543375307367554,-0.320555804337587,"[-1.35438902053742, 0.713277411862242]","427.81",-1.35438902053742,0.713277411862242,7894,40,194736,0.000205406293648837,0.00506713959969597,0.527475619120848
